SEANCE    ;GROUPE    ;CODE        ;VALEUR          ;OUVERTURE ;CLOTURE    ;PLUS_BAS   ;PLUS_HAUT ;QUANTITE_NEGOCIEE;NB_TRANSACTION ;CAPITAUX 
03/07/2025   ;32        ;TN0003000528;AST DA 1/2 140817 ;33.360    ;33.360    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0003100633;BNA Da 1/10 040509;1.380     ;1.380     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0003100740;BNA DA 1/10 200618;1.250     ;1.250     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0003100815;BNA DA 1/55 150419;0.220     ;0.220     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0003400108;AB Da 26 3/37     ;8.810     ;8.810     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0003400116;AB Da 29 3/40     ;7.580     ;7.580     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0003400157;AB Da 34 2/59     ;3.310     ;3.310     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0003400207;AB Da 1/27        ;3.490     ;3.490     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0003400272;ABDA 1/14 11122007;6.280     ;4.500     ;4.500     ;4.500     ;6                 ;2              ;27.000
03/07/2025   ;32        ;TN0003400371;AB Da 3/37 281209 ;6.600     ;6.600     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0003400454;AB Da 1/10 110613 ;7.400     ;4.100     ;4.100     ;4.100     ;3                 ;1              ;12.300
03/07/2025   ;32        ;TN0003400512;AB DA1/24 01082016;2.960     ;1.900     ;1.900     ;1.900     ;8                 ;2              ;15.200
03/07/2025   ;32        ;TN0003400579;AB DA1/25 300617  ;2.730     ;1.400     ;1.400     ;1.400     ;2                 ;1              ;2.800
03/07/2025   ;32        ;TN0003600434;ATBDA1/7 09/11/05 ;0.550     ;0.550     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0003600517;ATB Da 1/10 151208;0.350     ;0.350     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0003600616;ATB Da 1/16 161210;0.210     ;0.210     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0003800711;ALKIM Da          ;1.630     ;1.630     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0003800729;ALKIM Da 04       ;1.490     ;1.490     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0003800737;ALK Da 1/10 240603;1.350     ;1.350     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0004000089;SIMPAR Da 1/5     ;12.610    ;12.610    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0004000105;SIMPA Da1/6 010708;9.010     ;9.010     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0004000121;SIMPA Da1/7 010710;6.760     ;6.760     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0004000147;SIMPA Da1/8 020712;5.260     ;5.260     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0004000154;SIMPA DA2/9 010714;7.640     ;7.640     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0004201042;CIL DA 2007 1/4   ;23.390    ;23.390    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0004201117;CIL Da 1/5 301208 ;15.590    ;15.590    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0004201216;CIL Da 1/3 110610 ;19.490    ;19.490    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0004201281;CIL Da 1/4 030611 ;11.690    ;11.690    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0004700266;ATL Da 1/5 290808 ;1.610     ;1.610     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0004700472;ATL Da 2/17 261112;0.850     ;0.850     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0005030028;STIP Da1/10 0703  ;0.280     ;0.280     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0005700034;PGH Da 2/25 230611;1.360     ;1.360     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006440028;MAG GEN Da 1/2    ;3.390     ;3.390     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006530059;SOTETEL Da1/6     ;1.960     ;1.960     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006530067;SOT Da 1/5  010102;1.960     ;1.960     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006530075;SOT Da 1/5 010703 ;1.630     ;1.630     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006530083;SOT Da 1/10 150704;0.740     ;0.740     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006530091;SOT Da1/22  010906;0.320     ;0.320     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006560023;SOTUVER Da 1/24   ;2.490     ;2.490     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006560049;STV Da 1/25 010700;2.300     ;2.300     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006560064;SOTUVER Da 3/34   ;4.660     ;4.660     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006560098;STV02 3/10 010102 ;12.200    ;12.200    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006560148;STV Da10/31 160712;9.920     ;9.920     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006560155;SOTUV Da1/7 180713;3.840     ;3.840     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006560189;SOTUV DA3/41 10714;1.830     ;1.830     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006560197;STV DA 3/40 200715;1.750     ;1.750     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006560221;STV DA2/23 4122017;1.870     ;1.870     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006560247;SOTUV DA7/32 91020;3.760     ;2.700     ;2.700     ;2.700     ;11                ;2              ;29.700
03/07/2025   ;32        ;TN0006580021;MGR Da1/3 050710  ;3.280     ;3.280     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006580039;MGR DA 1/10 201217;0.890     ;0.890     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006590020;SIAME Da5/11      ;2.240     ;2.240     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006590061;SIAME Da1/10      ;0.450     ;0.450     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006590087;SIAME Da1/8       ;0.500     ;0.500     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006590103;SIAM Da1/25 280704;0.150     ;0.150     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006590111;SIAM DA1/10 160721;0.330     ;0.330     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006610141;ATTIJARI LS ROMPU ;24.750    ;24.750    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006610448;TJL DA 3/17 210717;6.240     ;6.240     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006660021;STPIL Da1/10 0703 ;3.930     ;3.930     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006660039;STPILDA0807 1/10  ;3.570     ;3.570     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006660047;STPIL Da1/25301208;1.370     ;1.000     ;1.000     ;1.000     ;20                ;2              ;20.000
03/07/2025   ;32        ;TN0006660054;STPIL Da1/20 02712;1.640     ;0.060     ;0.060     ;0.060     ;15                ;3              ;0.900
03/07/2025   ;32        ;TN0006660062;STPIL Da1/33 01713;0.960     ;0.090     ;0.090     ;0.090     ;29                ;3              ;2.610
03/07/2025   ;32        ;TN0006660070;STPIL DA1/17 20614;1.760     ;0.010     ;0.010     ;0.010     ;6                 ;3              ;0.060
03/07/2025   ;32        ;TN0006660088;STPL DA1/32 180615;0.910     ;0.010     ;0.010     ;0.010     ;46                ;4              ;0.460
03/07/2025   ;32        ;TN0006660096;STPIL DA1/39 01716;0.730     ;0.500     ;0.500     ;0.500     ;49                ;4              ;24.500
03/07/2025   ;32        ;TN0006660104;STPILDA1/56 300617;0.500     ;0.350     ;0.350     ;0.350     ;161               ;7              ;56.350
03/07/2025   ;32        ;TN0006660112;STPILDA1/39 290618;0.700     ;0.050     ;0.050     ;0.050     ;150               ;8              ;7.500
03/07/2025   ;32        ;TN0006720072;ML DA 1/4 250515  ;1.140     ;1.140     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006780027;SOMOC Da 1/7 0803 ;0.110     ;0.110     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006780043;SOMOC Da 1/10 0708;0.070     ;0.070     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006780050;SOMOC Da 1/20 2007;0.030     ;0.030     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006780068;SOMC Da1/10 261211;0.060     ;0.060     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006780076;SOMC Da1/45 211212;0.010     ;0.010     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006780084;SOMC Da2/35 231213;0.030     ;0.030     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006780092;SOMC DA3/37 250814;0.040     ;0.040     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0006780100;SOM DA 1/23 201015;0.020     ;0.020     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007140031;ASSDa1/9(01/07/05);0.840     ;0.840     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007140049;ASSAD Da1/4 150609;1.510     ;1.510     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007140056;ASS Da 1/10 020610;0.550     ;0.550     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007140064;ASS Da 1/22 200611;0.240     ;0.240     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007140072;ASS Da 1/23 010812;0.220     ;0.220     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007180037;SITSDa1/9 28/03/07;0.250     ;0.250     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007200132;WIFAK DA1/2 121015;0.660     ;0.660     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007210032;SOKNA Da1/5 020712;0.560     ;0.560     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007210040;SOKNA Da2/5 010714;0.810     ;0.810     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007270036;Da TPR 11/149 2006;1.310     ;1.310     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007270044;TPR Da 1/8 200509 ;1.970     ;1.000     ;1.000     ;1.000     ;5                 ;2              ;5.000
03/07/2025   ;32        ;TN0007270051;TPR Da 1/36 250510;0.430     ;0.430     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007270069;TPR Da 5/37 150611;1.830     ;1.400     ;1.400     ;1.400     ;270               ;5              ;378.000
03/07/2025   ;32        ;TN0007270077;TPR Da 1/21 250612;0.610     ;0.610     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007270085;TPR Da 1/44 250613;0.290     ;0.290     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007270093;TPR  DA 1/9 260716;1.260     ;1.260     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007300023;ARTES Da1/4 230712;4.080     ;4.080     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007300031;ARTES Da1/5 040313;2.720     ;2.720     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007310378;HL DA 1/10 180817 ;1.150     ;1.150     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007310519;HL DA37/100 090720;3.090     ;3.090     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007400039;CC Da 1/52 201210 ;0.040     ;0.040     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007440035;TLN DA 1/10 010719;0.890     ;0.890     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007510035;LNDOR DA1/32 80617;0.350     ;0.350     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007540032;NBL Da1/45 161213 ;0.150     ;0.150     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007540040;NBL DA 1/10 280717;0.620     ;0.620     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007550023;CITY DA1/3 230919 ;7.310     ;7.310     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007570021;ECYCL DA1/2 010616;11.060    ;11.060    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007570039;ECYC DA1/10 010719;2.010     ;2.010     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007610025;SAH DA 1/7 050814 ;4.470     ;4.470     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007610033;SAH DA 1/20 050914;1.490     ;1.490     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007610041;SAH Da 1/5 230615 ;4.970     ;4.970     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007610058;SAH DA 1/14 250117;1.660     ;1.660     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007610066;SAH DA 1/17 070717;1.290     ;1.290     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007610074;SAH DA 1/14 131217;1.460     ;1.460     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007610082;SAH DA 1/14 010818;1.360     ;1.360     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007610090;SAH DA 1/18 031218;1.000     ;1.000     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007620032;MPBS DA1/10 070717;1.710     ;1.710     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007620040;MPBS DA1/20 050718;0.810     ;0.810     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007620057;MPBS DA1/10 100719;1.480     ;1.480     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007620065;MPBS DA1/17 100820;0.820     ;0.820     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007680044;AMI DA 1/4 110817 ;1.480     ;1.480     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007680051;AMI DA27/35 241120;2.580     ;2.580     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007700032;PLAST DA1/4 161216;0.570     ;0.570     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007700065;PLA DA3/100 231020;0.070     ;0.070     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007700081;PLA DA7/103 190721;0.140     ;0.140     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007720022;UMED D76/509 26716;1.590     ;1.590     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007720030;UMD DA11/117 40817;0.920     ;0.920     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007740020;SAM DA 1/10 280717;0.920     ;0.920     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0007740038;SAM DA 1/5 300920 ;1.510     ;1.510     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN2H8I4GI6F8;PLAST DA1/5 190722;0.340     ;0.340     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN3022JYIH65;SFBT DA1/12 280524;1.170     ;0.090     ;0.090     ;0.090     ;4                 ;2              ;0.360
03/07/2025   ;32        ;TN66JFM5A518;AB DA 2/13 281024 ;6.880     ;6.880     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN7F9QE5NT90;OTH DA1/2 181121  ;5.030     ;5.030     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN7IDY8X60S8;SMART DA1/5 070623;3.340     ;2.500     ;2.500     ;2.500     ;3                 ;2              ;7.500
03/07/2025   ;32        ;TN7PHUMS9GW2;SMART DA1/6 111124;2.230     ;0.500     ;0.500     ;0.500     ;5                 ;3              ;2.500
03/07/2025   ;32        ;TN823JXM7T75;TJARIDA4/21 300425;10.850    ;10.050    ;10.050    ;10.050    ;32                ;4              ;321.600
